vote,image_id,time,username
1,gifbrles_sub-r031s004_ses-1,1295,bookworm
1,gifbrles_sub-r024s003_ses-1,1351,bookworm
1,gifbrles_sub-r034s014_ses-1,1722,bookworm
1,gifbrles_sub-r037s018_ses-1,1180,bookworm
0,gifbrles_sub-r024s021_ses-1,2169,bookworm
0,gifbrles_sub-r026s024_ses-1,1825,bookworm
0,gifbrles_sub-r037s029_ses-4,1691,bookworm
1,gifbrles_031985,1838,bookworm
1,gifbrles_031977,1303,bookworm
1,gifbrles_sub-r018s011_ses-2,1014,bookworm
1,gifbrles_sub-r001s029_ses-1,1117,bookworm
0,gifbrles_sub-r010s010_ses-1,1878,bookworm
1,gifbrles_sub-r017s110_ses-1,1745,bookworm
1,gifbrles_031853,928,bookworm
1,gifbrles_sub-r005s054_ses-1,2087,bookworm
0,gifbrles_sub-r028s004_ses-1,2742,bookworm
1,gifbrles_031795,1710,bookworm
1,gifbrles_sub-r004s029_ses-1,3126,bookworm
1,gifbrles_sub-r001s028_ses-2,1429,bookworm
1,gifbrles_sub-r011s024_ses-1,1490,bookworm
1,gifbrles_sub-r024s010_ses-1,1512,bookworm
1,gifbrles_sub-r024s002_ses-1,1274,bookworm
1,gifbrles_sub-r037s011_ses-4,1622,bookworm
1,gifbrles_sub-r017s104_ses-1,1675,bookworm
1,gifbrles_sub-r037s021_ses-4,1599,bookworm
0,gifbrles_sub-r033s008_ses-1,2970,bookworm
0,gifbrles_sub-r011s027_ses-1,1850,bookworm
1,gifbrles_sub-r037s032_ses-3,1906,bookworm
0,gifbrles_sub-r023s015_ses-2,2592,bookworm
1,gifbrles_c0005s0042t01,2250,bookworm
0,gifbrles_sub-r025s006_ses-1,6317,bookworm
1,gifbrles_031856,5027,bookworm
0,gifbrles_sub-r025s009_ses-1,2138,bookworm
1,gifbrles_sub-r016s003_ses-2,1829,bookworm
1,gifbrles_sub-r025s003_ses-1,1676,bookworm
1,gifbrles_sub-r016s008_ses-2,2033,bookworm
0,gifbrles_sub-r035s011_ses-1,2669,bookworm
0,gifbrles_sub-r018s001_ses-2,1599,bookworm
0,gifbrles_sub-r025s001_ses-1,3243,bookworm
1,gifbrles_sub-r004s030_ses-1,2072,bookworm
0,gifbrles_sub-r033s009_ses-1,2189,bookworm
1,gifbrles_c0010s0003t01,1938,bookworm
1,gifbrles_sub-r001s031_ses-2,3589,bookworm
1,gifbrles_sub-r025s029_ses-1,2660,bookworm
1,gifbrles_sub-r037s036_ses-1,1303,bookworm
0,gifbrles_sub-r017s117_ses-1,2515,bookworm
0,gifbrles_sub-r008s009_ses-1,2360,bookworm
1,gifbrles_sub-r023s016_ses-1,1755,bookworm
1,gifbrles_sub-r001s036_ses-2,1766,bookworm
0,gifbrles_sub-r026s026_ses-1,2334,bookworm
1,gifbrles_sub-r031s036_ses-1,2385,bookworm
1,gifbrles_sub-r037s047_ses-3,1158,bookworm
1,gifbrles_sub-r028s011_ses-1,1373,bookworm
0,gifbrles_sub-r023s014_ses-2,2568,bookworm
1,gifbrles_sub-r024s016_ses-1,2450,bookworm
1,gifbrles_031850,1551,bookworm
1,gifbrles_sub-r037s045_ses-1,1527,bookworm
0,gifbrles_sub-r031s033_ses-1,2339,bookworm
1,gifbrles_sub-r004s012_ses-1,2135,bookworm
1,gifbrles_sub-r011s033_ses-1,1671,bookworm
1,gifbrles_sub-r005s030_ses-1,1790,bookworm
1,gifbrles_sub-r037s038_ses-3,1526,bookworm
1,gifbrles_sub-r035s010_ses-1,2072,bookworm
1,gifbrles_031902,1306,bookworm
1,gifbrles_sub-r018s006_ses-2,1494,bookworm
1,gifbrles_sub-r034s022_ses-1,2976,bookworm
1,gifbrles_c0008s0024t01,1276,bookworm
1,gifbrles_sub-r034s011_ses-1,1651,bookworm
1,gifbrles_sub-r005s015_ses-1,1608,bookworm
1,gifbrles_sub-r037s031_ses-1,1439,bookworm
0,gifbrles_sub-r023s004_ses-2,2193,bookworm
0,gifbrles_sub-r025s016_ses-1,1534,bookworm
1,gifbrles_sub-r011s021_ses-1,2842,bookworm
1,gifbrles_sub-r037s042_ses-3,1084,bookworm
1,gifbrles_sub-r023s014_ses-1,1537,bookworm
1,gifbrles_sub-r023s008_ses-1,1853,bookworm
1,gifbrles_sub-r010s024_ses-1,1633,bookworm
1,gifbrles_sub-r001s020_ses-1,1531,bookworm
1,gifbrles_sub-r018s008_ses-1,2195,bookworm
1,gifbrles_sub-r005s016_ses-1,1431,bookworm
1,gifbrles_sub-r037s042_ses-4,1190,bookworm
1,gifbrles_sub-r035s015_ses-1,1177,bookworm
1,gifbrles_sub-r003s014_ses-1,1279,bookworm
0,gifbrles_sub-r004s036_ses-1,2480,bookworm
1,gifbrles_031832,1907,bookworm
1,gifbrles_sub-r004s004_ses-1,1134,bookworm
1,gifbrles_sub-r033s005_ses-1,2848,bookworm
1,gifbrles_c0007s0012t01,1420,bookworm
1,gifbrles_sub-r031s009_ses-1,3707,bookworm
1,gifbrles_sub-r017s113_ses-1,3654,bookworm
1,gifbrles_sub-r037s039_ses-3,1303,bookworm
1,gifbrles_sub-r037s036_ses-3,1061,bookworm
1,gifbrles_sub-r037s025_ses-2,3099,bookworm
1,gifbrles_sub-r001s022_ses-1,1609,bookworm
1,gifbrles_sub-r023s009_ses-1,1943,bookworm
1,gifbrles_c0005s0009t01,2059,bookworm
1,gifbrles_sub-r028s013_ses-1,7026,bookworm
1,gifbrles_sub-r004s037_ses-1,1653,bookworm
0,gifbrles_sub-r035s005_ses-1,2892,bookworm
0,gifbrles_031855,2834,bookworm
1,gifbrles_sub-r011s028_ses-1,4099,bookworm
0,gifbrles_sub-r018s010_ses-1,1927,bookworm
1,gifbrles_sub-r037s010_ses-1,1823,bookworm
1,gifbrles_031857,1517,bookworm
1,gifbrles_031898,1799,bookworm
1,gifbrles_c0009s0002t01,1455,bookworm
1,gifbrles_sub-r001s014_ses-2,1677,bookworm
0,gifbrles_sub-r005s073_ses-1,2455,bookworm
1,gifbrles_031923,2060,bookworm
0,gifbrles_sub-r010s027_ses-1,2103,bookworm
1,gifbrles_sub-r017s119_ses-1,1979,bookworm
0,gifbrles_sub-r003s015_ses-1,2118,bookworm
1,gifbrles_sub-r001s034_ses-2,2661,bookworm
1,gifbrles_sub-r031s023_ses-1,1603,bookworm
1,gifbrles_sub-r001s019_ses-2,1277,bookworm
1,gifbrles_sub-r037s021_ses-1,1403,bookworm
1,gifbrles_c0010s0014t01,980,bookworm
1,gifbrles_sub-r026s019_ses-1,3331,bookworm
0,gifbrles_sub-r011s034_ses-1,4387,bookworm
1,gifbrles_sub-r018s012_ses-2,2019,bookworm
1,gifbrles_031786,1413,bookworm
0,gifbrles_sub-r037s006_ses-1,3430,bookworm
1,gifbrles_sub-r003s001_ses-1,3855,bookworm
1,gifbrles_sub-r033s001_ses-1,1652,bookworm
1,gifbrles_sub-r005s049_ses-1,1490,bookworm
1,gifbrles_sub-r003s009_ses-1,1351,bookworm
1,gifbrles_sub-r001s027_ses-2,1544,bookworm
0,gifbrles_sub-r001s018_ses-2,2391,bookworm
1,gifbrles_sub-r003s008_ses-1,1783,bookworm
1,gifbrles_c0009s0008t01,1091,bookworm
0,gifbrles_sub-r005s070_ses-1,2063,bookworm
1,gifbrles_c0010s0006t01,1883,bookworm
1,gifbrles_sub-r037s017_ses-3,1176,bookworm
1,gifbrles_031952,1359,bookworm
1,gifbrles_sub-r031s027_ses-1,1712,bookworm
1,gifbrles_sub-r023s003_ses-2,1097,bookworm
0,gifbrles_sub-r003s002_ses-1,1697,bookworm
1,gifbrles_sub-r037s048_ses-5,2600,bookworm
1,gifbrles_sub-r025s011_ses-1,1229,bookworm
0,gifbrles_sub-r025s021_ses-1,2062,bookworm
1,gifbrles_031907,2004,bookworm
0,gifbrles_sub-r031s007_ses-1,2201,bookworm
0,gifbrles_sub-r037s033_ses-4,1708,bookworm
1,gifbrles_sub-r023s005_ses-2,3001,bookworm
0,gifbrles_031949,6265,bookworm
1,gifbrles_sub-r018s007_ses-2,6863,bookworm
1,gifbrles_sub-r023s010_ses-1,1525,bookworm
1,gifbrles_sub-r037s015_ses-1,2888,bookworm
1,gifbrles_sub-r001s004_ses-1,2245,bookworm
1,gifbrles_sub-r002s011_ses-1,1574,bookworm
1,gifbrles_sub-r025s005_ses-1,1354,bookworm
1,gifbrles_sub-r037s041_ses-4,1528,bookworm
1,gifbrles_sub-r003s004_ses-1,1151,bookworm
0,gifbrles_sub-r001s032_ses-1,2208,bookworm
1,gifbrles_sub-r028s001_ses-1,1829,bookworm
1,gifbrles_c0010s0005t01,2655,bookworm
1,gifbrles_sub-r023s003_ses-1,4209,bookworm
0,gifbrles_sub-r031s025_ses-1,2636,bookworm
1,gifbrles_sub-r016s020_ses-1,2520,bookworm
1,gifbrles_sub-r031s035_ses-1,1152,bookworm
1,gifbrles_sub-r011s013_ses-1,3760,bookworm
1,gifbrles_sub-r037s033_ses-1,1688,bookworm
0,gifbrles_sub-r025s022_ses-1,2422,bookworm
1,gifbrles_sub-r001s033_ses-2,2391,bookworm
1,gifbrles_sub-r026s008_ses-1,1414,bookworm
1,gifbrles_sub-r001s003_ses-2,1511,bookworm
1,gifbrles_031809,1451,bookworm
1,gifbrles_sub-r033s012_ses-1,1645,bookworm
0,gifbrles_sub-r028s005_ses-1,2660,bookworm
1,gifbrles_031851,3640,bookworm
1,gifbrles_031904,1080,bookworm
0,gifbrles_sub-r005s048_ses-1,4508,bookworm
0,gifbrles_sub-r001s023_ses-1,1428,bookworm
1,gifbrles_031864,2168,bookworm
0,gifbrles_sub-r001s006_ses-2,2261,bookworm
1,gifbrles_sub-r001s007_ses-2,2028,bookworm
1,gifbrles_c0010s0006t01,1547,bookworm
1,gifbrles_031932,1015,bookworm
0,gifbrles_sub-r026s018_ses-1,2143,bookworm
1,gifbrles_sub-r037s047_ses-4,3491,bookworm
1,gifbrles_sub-r001s012_ses-1,3346,bookworm
1,gifbrles_sub-r018s006_ses-1,1504,bookworm
1,gifbrles_c0011s0006t01,1197,bookworm
1,gifbrles_sub-r037s010_ses-3,4634,bookworm
1,gifbrles_sub-r037s024_ses-1,1172,bookworm
1,gifbrles_sub-r011s029_ses-1,1576,bookworm
1,gifbrles_sub-r001s016_ses-2,2631,bookworm
1,gifbrles_sub-r011s008_ses-1,1314,bookworm
1,gifbrles_sub-r031s015_ses-1,1293,bookworm
1,gifbrles_sub-r028s024_ses-1,1590,bookworm
0,gifbrles_sub-r035s002_ses-1,1987,bookworm
1,gifbrles_sub-r037s046_ses-1,2366,bookworm
1,gifbrles_sub-r033s003_ses-1,1577,bookworm
1,gifbrles_sub-r037s048_ses-3,1215,bookworm
1,gifbrles_sub-r016s014_ses-2,1328,bookworm
1,gifbrles_sub-r018s002_ses-1,1212,bookworm
1,gifbrles_sub-r037s021_ses-3,1331,bookworm
1,gifbrles_sub-r037s016_ses-4,1178,bookworm
1,gifbrles_sub-r001s005_ses-2,1791,bookworm
1,gifbrles_sub-r037s017_ses-2,1244,bookworm
1,gifbrles_sub-r037s036_ses-4,1164,bookworm
1,gifbrles_sub-r011s012_ses-1,1433,bookworm
1,gifbrles_sub-r026s012_ses-1,1246,bookworm
1,gifbrles_sub-r037s031_ses-3,1311,bookworm
1,gifbrles_sub-r001s010_ses-1,1150,bookworm
1,gifbrles_sub-r015s005_ses-1,1219,bookworm
1,gifbrles_sub-r024s019_ses-1,1131,bookworm
1,gifbrles_sub-r023s011_ses-2,1132,bookworm
1,gifbrles_sub-r037s023_ses-2,2047,bookworm
1,gifbrles_sub-r002s005_ses-1,1269,bookworm
1,gifbrles_sub-r034s026_ses-1,1261,bookworm
0,gifbrles_sub-r005s072_ses-1,49173,bookworm
1,gifbrles_sub-r037s042_ses-2,2230,bookworm
0,gifbrles_sub-r025s020_ses-1,2290,bookworm
0,gifbrles_sub-r005s082_ses-1,1939,bookworm
1,gifbrles_sub-r037s027_ses-1,1597,bookworm
1,gifbrles_sub-r016s015_ses-2,1422,bookworm
1,gifbrles_sub-r031s019_ses-1,1325,bookworm
1,gifbrles_sub-r003s003_ses-1,1060,bookworm
1,gifbrles_sub-r016s002_ses-1,1177,bookworm
1,gifbrles_sub-r001s011_ses-2,1781,bookworm
1,gifbrles_sub-r037s041_ses-2,2113,bookworm
1,gifbrles_sub-r034s009_ses-1,2471,bookworm
0,gifbrles_sub-r025s014_ses-1,2436,bookworm
1,gifbrles_sub-r024s018_ses-1,3736,bookworm
1,gifbrles_sub-r037s026_ses-1,1423,bookworm
1,gifbrles_sub-r025s004_ses-1,1185,bookworm
1,gifbrles_sub-r005s075_ses-1,1194,bookworm
1,gifbrles_sub-r011s016_ses-1,6333,bookworm
1,gifbrles_sub-r005s084_ses-1,1478,bookworm
1,gifbrles_sub-r005s047_ses-1,1126,bookworm
1,gifbrles_sub-r034s013_ses-2,1250,bookworm
1,gifbrles_sub-r028s009_ses-1,1108,bookworm
0,gifbrles_sub-r005s086_ses-1,2479,bookworm
1,gifbrles_sub-r037s019_ses-1,1776,bookworm
1,gifbrles_sub-r001s028_ses-1,1072,bookworm
1,gifbrles_sub-r037s027_ses-2,1027,bookworm
0,gifbrles_sub-r034s012_ses-2,2044,bookworm
1,gifbrles_sub-r037s030_ses-2,1369,bookworm
1,gifbrles_sub-r037s011_ses-2,1134,bookworm
1,gifbrles_sub-r005s031_ses-1,1308,bookworm
1,gifbrles_sub-r018s005_ses-2,1273,bookworm
0,gifbrles_sub-r034s015_ses-2,1916,bookworm
0,gifbrles_c0005s0010t01,2603,bookworm
1,gifbrles_sub-r005s080_ses-1,1728,bookworm
1,gifbrles_sub-r026s021_ses-1,1247,bookworm
1,gifbrles_sub-r004s031_ses-1,4207,bookworm
0,gifbrles_sub-r001s039_ses-2,2559,bookworm
1,gifbrles_sub-r018s012_ses-1,1856,bookworm
0,gifbrles_sub-r016s003_ses-3,1863,bookworm
1,gifbrles_c0004s0031t01,2661,bookworm
1,gifbrles_sub-r001s039_ses-1,2615,bookworm
0,gifbrles_sub-r025s024_ses-1,2246,bookworm
1,gifbrles_sub-r004s008_ses-1,1734,bookworm
0,gifbrles_sub-r016s019_ses-2,2892,bookworm
0,gifbrles_sub-r015s022_ses-1,1739,bookworm
1,gifbrles_sub-r016s003_ses-1,1743,bookworm
0,gifbrles_sub-r001s008_ses-1,2091,bookworm
0,gifbrles_sub-r023s015_ses-1,1887,bookworm
1,gifbrles_sub-r001s001_ses-2,2079,bookworm
1,gifbrles_sub-r037s028_ses-1,1665,bookworm
0,gifbrles_sub-r008s001_ses-1,2178,bookworm
1,gifbrles_031915,2096,bookworm
0,gifbrles_sub-r031s024_ses-1,2599,bookworm
0,gifbrles_sub-r037s035_ses-1,2243,bookworm
0,gifbrles_sub-r011s003_ses-1,1389,bookworm
1,gifbrles_sub-r037s030_ses-3,1607,bookworm
1,gifbrles_031915,1068,bookworm
1,gifbrles_sub-r031s026_ses-1,1967,bookworm
1,gifbrles_sub-r001s021_ses-1,1453,bookworm
0,gifbrles_sub-r024s007_ses-1,2399,bookworm
0,gifbrles_sub-r028s010_ses-1,1754,bookworm
1,gifbrles_sub-r017s109_ses-1,2227,bookworm
1,gifbrles_c0009s0005t01,1298,bookworm
1,gifbrles_sub-r037s005_ses-4,1408,bookworm
0,gifbrles_sub-r018s005_ses-1,2720,bookworm
0,gifbrles_sub-r023s014_ses-3,2372,bookworm
1,gifbrles_c0005s0036t01,2117,bookworm
1,gifbrles_sub-r037s011_ses-3,1384,bookworm
1,gifbrles_sub-r037s039_ses-1,1264,bookworm
1,gifbrles_031981,1258,bookworm
1,gifbrles_sub-r005s059_ses-1,1102,bookworm
1,gifbrles_sub-r026s017_ses-1,1554,bookworm
1,gifbrles_sub-r035s006_ses-1,1308,bookworm
0,gifbrles_sub-r025s002_ses-1,3452,bookworm
0,gifbrles_sub-r010s023_ses-1,1571,bookworm
0,gifbrles_sub-r037s019_ses-2,950,bookworm
0,gifbrles_sub-r035s009_ses-1,2039,bookworm
0,gifbrles_sub-r026s004_ses-1,1111,bookworm
0,gifbrles_sub-r010s002_ses-1,972,bookworm
0,gifbrles_sub-r031s030_ses-1,1559,bookworm
1,gifbrles_sub-r037s013_ses-1,2129,bookworm
1,gifbrles_sub-r037s043_ses-1,1031,bookworm
1,gifbrles_sub-r005s081_ses-1,1200,bookworm
1,gifbrles_sub-r018s003_ses-1,1419,bookworm
1,gifbrles_sub-r034s007_ses-1,1352,bookworm
1,gifbrles_sub-r026s002_ses-1,972,bookworm
1,gifbrles_sub-r011s019_ses-1,1164,bookworm
1,gifbrles_sub-r005s056_ses-1,811,bookworm
0,gifbrles_sub-r035s001_ses-1,1896,bookworm
0,gifbrles_sub-r031s031_ses-1,1087,bookworm
0,gifbrles_sub-r037s033_ses-3,1595,bookworm
1,gifbrles_sub-r004s010_ses-1,1843,bookworm
1,gifbrles_sub-r008s004_ses-1,1481,bookworm
1,gifbrles_sub-r003s012_ses-1,1232,bookworm
1,gifbrles_sub-r037s029_ses-3,1372,bookworm
1,gifbrles_sub-r037s031_ses-2,1163,bookworm
1,gifbrles_sub-r037s037_ses-4,1673,bookworm
0,gifbrles_c0007s0015t01,2100,bookworm
0,gifbrles_sub-r017s105_ses-1,1818,bookworm
0,gifbrles_sub-r034s015_ses-1,2027,bookworm
1,gifbrles_sub-r037s034_ses-2,2200,bookworm
1,gifbrles_sub-r037s025_ses-1,1091,bookworm
1,gifbrles_sub-r031s001_ses-1,1082,bookworm
1,gifbrles_c0010s0007t01,1109,bookworm
1,gifbrles_031842,3796,bookworm
1,gifbrles_sub-r018s007_ses-1,1129,bookworm
1,gifbrles_031838,1073,bookworm
1,gifbrles_031831,2159,bookworm
1,gifbrles_sub-r028s026_ses-1,1126,bookworm
1,gifbrles_sub-r035s013_ses-1,1201,bookworm
1,gifbrles_sub-r018s002_ses-2,1306,bookworm
1,gifbrles_sub-r003s005_ses-1,1329,bookworm
1,gifbrles_sub-r004s028_ses-1,1090,bookworm
1,gifbrles_sub-r037s008_ses-1,1089,bookworm
1,gifbrles_sub-r037s048_ses-4,948,bookworm
1,gifbrles_031932,972,bookworm
1,gifbrles_sub-r015s001_ses-1,1109,bookworm
1,gifbrles_sub-r017s108_ses-1,816,bookworm
1,gifbrles_sub-r010s005_ses-1,891,bookworm
1,gifbrles_sub-r004s026_ses-1,2212,bookworm
1,gifbrles_sub-r028s016_ses-1,1042,bookworm
1,gifbrles_sub-r025s019_ses-1,1024,bookworm
1,gifbrles_sub-r011s030_ses-1,1059,bookworm
1,gifbrles_sub-r016s008_ses-3,1085,bookworm
1,gifbrles_sub-r037s003_ses-1,1056,bookworm
1,gifbrles_sub-r035s007_ses-1,1670,bookworm
1,gifbrles_sub-r023s007_ses-1,998,bookworm
1,gifbrles_sub-r037s034_ses-1,926,bookworm
1,gifbrles_sub-r026s015_ses-1,1332,bookworm
1,gifbrles_sub-r016s020_ses-2,1174,bookworm
1,gifbrles_sub-r037s022_ses-2,1219,bookworm
1,gifbrles_sub-r037s047_ses-5,1091,bookworm
1,gifbrles_sub-r015s005_ses-2,1288,bookworm
1,gifbrles_sub-r017s121_ses-1,1059,bookworm
1,gifbrles_031934,731,bookworm
1,gifbrles_sub-r026s010_ses-1,1256,bookworm
1,gifbrles_sub-r001s021_ses-2,1095,bookworm
1,gifbrles_sub-r025s017_ses-1,1117,bookworm
1,gifbrles_sub-r031s022_ses-1,1205,bookworm
1,gifbrles_sub-r011s015_ses-1,688,bookworm
1,gifbrles_sub-r034s008_ses-1,577,bookworm
1,gifbrles_sub-r031s002_ses-1,844,bookworm
1,gifbrles_sub-r037s023_ses-1,1490,bookworm
1,gifbrles_sub-r024s017_ses-1,930,bookworm
1,gifbrles_031792,786,bookworm
1,gifbrles_sub-r002s002_ses-1,1189,bookworm
1,gifbrles_sub-r011s002_ses-1,531,bookworm
1,gifbrles_sub-r010s013_ses-1,748,bookworm
1,gifbrles_sub-r011s014_ses-1,623,bookworm
1,gifbrles_031769,588,bookworm
1,gifbrles_sub-r028s018_ses-1,2459,bookworm
1,gifbrles_sub-r011s022_ses-1,1043,bookworm
1,gifbrles_sub-r034s006_ses-1,965,bookworm
1,gifbrles_sub-r037s043_ses-4,843,bookworm
1,gifbrles_sub-r037s039_ses-5,1278,bookworm
1,gifbrles_c0011s0008t01,2218,bookworm
1,gifbrles_sub-r037s017_ses-1,4163,bookworm
1,gifbrles_sub-r026s028_ses-1,1402,bookworm
1,gifbrles_sub-r015s011_ses-1,1021,bookworm
1,gifbrles_031850,2353,bookworm
1,gifbrles_sub-r024s020_ses-1,488,bookworm
1,gifbrles_031944,478,bookworm
1,gifbrles_sub-r016s019_ses-3,442,bookworm
1,gifbrles_sub-r016s015_ses-1,481,bookworm
1,gifbrles_sub-r037s005_ses-3,455,bookworm
1,gifbrles_sub-r001s024_ses-1,493,bookworm
1,gifbrles_sub-r023s001_ses-1,482,bookworm
1,gifbrles_sub-r034s025_ses-2,778,bookworm
1,gifbrles_sub-r028s019_ses-1,439,bookworm
1,gifbrles_sub-r034s009_ses-2,178,bookworm
1,gifbrles_sub-r037s030_ses-4,240,bookworm
1,gifbrles_sub-r037s041_ses-1,260,bookworm
1,gifbrles_sub-r001s002_ses-1,222,bookworm
1,gifbrles_sub-r001s001_ses-1,225,bookworm
1,gifbrles_sub-r005s055_ses-1,244,bookworm
1,gifbrles_sub-r023s001_ses-2,232,bookworm
1,gifbrles_sub-r026s020_ses-1,187,bookworm
1,gifbrles_sub-r023s007_ses-2,207,bookworm
1,gifbrles_sub-r026s025_ses-1,157,bookworm
1,gifbrles_sub-r017s112_ses-1,122,bookworm
1,gifbrles_sub-r031s020_ses-1,157,bookworm
1,gifbrles_sub-r037s046_ses-4,163,bookworm
1,gifbrles_sub-r001s035_ses-2,154,bookworm
1,gifbrles_sub-r001s017_ses-1,189,bookworm
1,gifbrles_sub-r001s006_ses-1,205,bookworm
1,gifbrles_sub-r001s026_ses-2,158,bookworm
1,gifbrles_sub-r005s057_ses-1,182,bookworm
1,gifbrles_sub-r031s005_ses-1,154,bookworm
1,gifbrles_sub-r001s040_ses-2,178,bookworm
1,gifbrles_sub-r001s014_ses-1,181,bookworm
1,gifbrles_c0004s0029t01,180,bookworm
1,gifbrles_sub-r011s023_ses-1,3319,bookworm
1,gifbrles_sub-r028s025_ses-1,180,bookworm
1,gifbrles_sub-r028s022_ses-1,159,bookworm
1,gifbrles_sub-r001s038_ses-1,174,bookworm
1,gifbrles_sub-r016s002_ses-3,142,bookworm
1,gifbrles_sub-r017s101_ses-1,156,bookworm
1,gifbrles_sub-r034s036_ses-1,168,bookworm
1,gifbrles_sub-r010s019_ses-1,58,bookworm
1,gifbrles_sub-r018s010_ses-2,79,bookworm
1,gifbrles_c0011s0001t01,783,bookworm
1,gifbrles_sub-r001s020_ses-2,4501,bookworm
1,gifbrles_sub-r028s020_ses-1,170,bookworm
1,gifbrles_sub-r037s044_ses-4,165,bookworm
1,gifbrles_sub-r031s021_ses-1,187,bookworm
1,gifbrles_sub-r037s025_ses-3,233,bookworm
1,gifbrles_sub-r034s006_ses-2,213,bookworm
1,gifbrles_sub-r037s048_ses-2,197,bookworm
1,gifbrles_c0007s0028t01,195,bookworm
1,gifbrles_031912,2497,bookworm
1,gifbrles_031875,174,bookworm
1,gifbrles_031881,182,bookworm
1,gifbrles_c0005s0014t01,203,bookworm
1,gifbrles_c0005s0007t01,201,bookworm
1,gifbrles_031783,197,bookworm
1,gifbrles_031870,180,bookworm
1,gifbrles_031778,188,bookworm
1,gifbrles_031960,174,bookworm
1,gifbrles_031914,195,bookworm
1,gifbrles_031966,1137,bookworm
1,gifbrles_031779,173,bookworm
1,gifbrles_031805,187,bookworm
1,gifbrles_031782,153,bookworm
1,gifbrles_c0007s0004t01,184,bookworm
1,gifbrles_c0011s0011t01,179,bookworm
1,gifbrles_c0009s0003t01,207,bookworm
1,gifbrles_031852,176,bookworm
1,gifbrles_031935,171,bookworm
1,gifbrles_c0010s0025t01,349,bookworm
1,gifbrles_c0006s0005t01,155,bookworm
1,gifbrles_031796,180,bookworm
1,gifbrles_c0004s0009t01,190,bookworm
1,gifbrles_031955,192,bookworm
1,gifbrles_031921,198,bookworm
1,gifbrles_031972,196,bookworm
1,gifbrles_031777,199,bookworm
1,gifbrles_031964,190,bookworm
1,gifbrles_031968,201,bookworm
1,gifbrles_c0010s0024t01,209,bookworm
1,gifbrles_031951,200,bookworm
1,gifbrles_031930,209,bookworm
1,gifbrles_c0005s0029t01,212,bookworm
1,gifbrles_c0011s0013t01,199,bookworm
1,gifbrles_c0005s0011t01,216,bookworm
1,gifbrles_031979,213,bookworm
1,gifbrles_031987,244,bookworm
1,gifbrles_031956,185,bookworm
1,gifbrles_031815,229,bookworm
1,gifbrles_031872,163,bookworm
1,gifbrles_c0006s0018t01,1456,bookworm
1,gifbrles_031893,194,bookworm
1,gifbrles_031834,194,bookworm
1,gifbrles_031771,207,bookworm
1,gifbrles_031774,198,bookworm
1,gifbrles_031798,2447,bookworm
1,gifbrles_031832,183,bookworm
1,gifbrles_031969,194,bookworm
1,gifbrles_031868,217,bookworm
1,gifbrles_031797,211,bookworm
1,gifbrles_c0007s0019t01,180,bookworm
1,gifbrles_031854,2290,bookworm
1,gifbrles_c0009s0010t01,183,bookworm
1,gifbrles_031858,208,bookworm
1,gifbrles_031888,176,bookworm
1,gifbrles_031867,197,bookworm
1,gifbrles_031899,210,bookworm
1,gifbrles_c0007s0025t01,4228,bookworm
1,gifbrles_c0011s0012t01,174,bookworm
1,gifbrles_c0007s0035t01,203,bookworm
1,gifbrles_031978,2215,bookworm
1,gifbrles_c0009s0012t01,202,bookworm
1,gifbrles_031791,206,bookworm
1,gifbrles_c0004s0030t01,219,bookworm
1,gifbrles_031941,681,bookworm
1,gifbrles_031775,207,bookworm
1,gifbrles_031982,199,bookworm
1,gifbrles_031843,566,bookworm
1,gifbrles_031863,182,bookworm
1,gifbrles_c0004s0029t01,546,bookworm
1,gifbrles_031926,2032,bookworm
1,gifbrles_c0007s0015t01,177,bookworm
1,gifbrles_031784,2152,bookworm
1,gifbrles_031925,171,bookworm
1,gifbrles_031965,167,bookworm
1,gifbrles_031838,162,bookworm
1,gifbrles_031895,176,bookworm
1,gifbrles_031892,171,bookworm
1,gifbrles_c0008s0026t01,188,bookworm
1,gifbrles_031785,168,bookworm
1,gifbrles_031967,230,bookworm
1,gifbrles_031983,170,bookworm
1,gifbrles_031876,213,bookworm
1,gifbrles_031844,173,bookworm
1,gifbrles_031909,192,bookworm
1,gifbrles_031770,197,bookworm
1,gifbrles_c0005s0024t01,205,bookworm
1,gifbrles_031971,184,bookworm
1,gifbrles_c0011s0014t01,184,bookworm
1,gifbrles_c0007s0033t01,226,bookworm
1,gifbrles_031839,193,bookworm
1,gifbrles_031790,236,bookworm
1,gifbrles_c0009s0011t01,222,bookworm
1,gifbrles_031958,221,bookworm
1,gifbrles_c0011s0008t01,247,bookworm
1,gifbrles_031933,237,bookworm
1,gifbrles_c0005s0012t01,203,bookworm
1,gifbrles_031803,3205,bookworm
1,gifbrles_c0010s0031t01,167,bookworm
1,gifbrles_031894,192,bookworm
1,gifbrles_031954,182,bookworm
1,gifbrles_031878,222,bookworm
1,gifbrles_031889,172,bookworm
1,gifbrles_031962,195,bookworm
1,gifbrles_031970,189,bookworm
1,gifbrles_c0005s0035t01,204,bookworm
1,gifbrles_c0006s0003t01,208,bookworm
1,gifbrles_031799,206,bookworm
1,gifbrles_c0011s0009t01,217,bookworm
1,gifbrles_031836,220,bookworm
1,gifbrles_031776,242,bookworm
1,gifbrles_031883,232,bookworm
1,gifbrles_c0006s0008t01,213,bookworm
1,gifbrles_031860,2128,bookworm
1,gifbrles_031920,195,bookworm
